id_sdfn,folio,sdf_nom,latitud,longitud,area_sup,s_deent
887,29026,RELLENO SANITARIO DE MORELOS,"1,952,461,111","-9,812,186,111",150000,TLAXCALA
889,29034,RELLENO SANITARIO DE MORELOS,"1,952,461,111","-9,812,186,111",150000,TLAXCALA
890,29037,RELLENO SANITARIO BENITO JUAREZ,"19,374,725","-9,789,744,444",75000,TLAXCALA
891,29041,RELLENO SANITARIO TONSIL,"19,332,125","-9,828,806,667",680000,TLAXCALA
892,29053,RELLENO SANITARIO TONSIL,"19,332,125","-9,828,806,667",680000,TLAXCALA
893,29042,RELLENO SANITARIO TONSIL,"19,332,125","-9,828,806,667",680000,TLAXCALA
895,14082,RELLENO SANITARIO MUNICIPAL,"1,985,417,579","-10,351,615,566",0,JALISCO
896,29044,RELLENO SANITARIO TONSIL,"19,332,125","-9,828,806,667",680000,TLAXCALA
899,12001,RELLENO SANITARIO DE ACAPULCO DE JUAREZ,"16,976,217","-99,832,233","581,534,882",GUERRERO
900,12009,BASURERO MUNICIPAL CAMPO DE AVIACION,"17,324,165","-9,860,034,444",200,GUERRERO
903,12053,BASURERO MUNICIPAL DE SAN MARCOS,"1,678,485","-99,339,233",30000,GUERRERO
904,12053,BASURERO DE LAS CRUCES,"1,698,123,215","-9,943,526,073",5000,GUERRERO
905,12053,BASURERO DE LAS VIGAS,"1,674,025","-99,239,533",100,GUERRERO
906,12053,BASURERO DE LAS MESAS,"16,995,533","-9,944,065",10000,GUERRERO
921,12011,BASURERO MUNICIPAL DE ATOYAC DE ALVAREZ,"17,185,611,111","-10,041,138,889",36885,GUERRERO
922,12012,BASURERO MUNICIPAL TIERRA BLANCA,"16,939,683","-9,909,015",15000,GUERRERO
923,12014,BASURERO MUNICIPAL CERRO DEL AÑILAR,"17,133,027,778","-100,481",18451,GUERRERO
928,12030,BASURERO MUNICIPAL CRUZ GRANDE,"1,673,461,111","-9,913,136,944",25000,GUERRERO
929,12038,BASURERO MUNICIPAL DE ZIHUATANEJO DE AZUETA,"1,768,416,667","-1,015,869,444",60000,GUERRERO
930,12041,BASURERO MUNICIPAL LOMA COLORADA,"1,723,103,167","-98,686,515",200,GUERRERO
932,12053,BASURERO LLANO GRANDE,"1,693,711,944","-99,426,875",250,GUERRERO
933,12056,BASURERO MUNICIPAL LA LAGUNITA,"16,972,083,333","-99,280,805,556",9250,GUERRERO
934,12056,BASURERO MUNICIPAL DE BUENAVISTA,"169,942","-99,210,408,333",2376,GUERRERO
936,12069,BASURERO MUNICIPAL DE TLAPA DE COMONFORT,"1,751,936,667","-9,860,483,333",20000,GUERRERO
939,25004,SITIO DE DISPOSICION FINAL BASURON MUNICIPAL,"2,328,566,667","-1,060,357,222",0,SINALOA
940,25004,SITIO DE DISPOSICION FINAL BASURON MALPICA,"232,629,444,399,999","-10,611,741,667",0,SINALOA
941,25004,SITIO DE DISPOSICION FINAL BASURON AGUA CALIENTE DE GARATE,"2,314,986,111","-106,069,638,889,999",0,SINALOA
942,25004,SITIO DE DISPOSICION FINAL BASURON MESILLAS,"2,324,655,556","-106,038,027,779,999",0,SINALOA
943,25004,SITIO DE DISPOSICION FINAL BASURON TEPUXTA,"2,341,286,111","-10,618,166,667",0,SINALOA
945,18009,DEPOSITO DE JESUS MARIA,"222,529,809,999,999","-104,547,865",10000,NAYARIT
946,25006,SITIO DE DISPOSICION FINAL RELLENO SANITARIO MUNICIPAL NORTE,"2,487,605,556","-1,073,686,667",400000,SINALOA
947,25006,SITIO DE DISPOSICION FINAL GEN ALTYA S.A. DE C.V.,"2,469,280,556","-1,073,816,389","379775,21",SINALOA
949,18002,RELLENO SANITARIO EL TEMPIZQUE ,"2,105,851,111","-104,444,052,799,999",78000,NAYARIT
950,18004,RELLENO SANITARIO EL ASALTO,"21,268,525","-1,049,347,083",15000,NAYARIT
951,18004,TIRADERO MUNICIPAL DE LA PEÑITA DE JALTEMBA,"210,097,611,099,999","-105,253,636,099,999",0,NAYARIT
953,18006,RELLENO SANITARIO EL TEMPIZQUE ,"2,105,851,111","-104,444,052,799,999",78000,NAYARIT
961,17001,BASURERO A CIELO ABIERTO LAS TRINCHERAS,"18,600,018","-99,350,464",1000,MORELOS
964,24001,RELLENO SANITARIO,"223,550,308","-1,012,420,936",3600,SAN LUIS POTOSI
965,14024,VERTEDERO MUNICIPAL,"2,042,688,663","-10,377,898,178","41,858,664",JALISCO
968,18007,RELLENO SANITARIO EL TEMPIZQUE ,"2,105,851,111","-104,444,052,799,999",78000,NAYARIT
976,18014,RELLENO SANITARIO MUNICIPAL,"2,134,433,056","-1,046,202,222",0,NAYARIT
984,27016,TIRADERO A CIELO ABIERTO ARCADIO ZENTELLA,"1,753,847,374","-9,287,583,989","86,188,185",TABASCO
990,14034,RELLENO SANITARIO DEL GRULLO,"19,748,938,889","-10,414,213,333",12000,JALISCO
1001,27013,SITIO DE DISPOSICION FINAL MUNICIPAL DE NACAJUCA,"1,811,487,222","-9,295,520,833",20000,TABASCO
1002,27014,TIRADERO A CIELO ABIERTO DEL MUNICIPIO DE PARAISO,"1,838,416,667","-9,323,919,444",0,TABASCO
1003,14032,RELLENO SANITARIO REGIONAL DE TECOLOTLAN,"2,014,407,647","-10,407,949,729",10710,JALISCO
1004,27015,RELLENO SANITARIO,"1,751,939,615","-9,281,631,631",38000,TABASCO
1005,27017,BASURERO MUNICIPAL DE TENOSIQUE,"1,743,794,226","-9,139,578,325",200000,TABASCO
1007,18015,BASURERO MUNICIPAL,"21,863,955","-105,154,673,329,999",30000,NAYARIT
1021,14028,RELLENO SANITARIO EL CAPULIN,"2,022,103,611","-1,044,386,528",5000,JALISCO
1022,14077,VERTEDERO PEÑITAS LAZARO CARDENAS,"2,043,133,781","-1,039,683,067",15000,JALISCO
1023,14077,VERTEDERO EL CRUCERO DE SANTA MARIA,"2,036,543","-10,386,018",10000,JALISCO
1024,14077,VERTEDERO EL SALITRE,"2,053,568,991","-10,386,687,968",7800,JALISCO
1025,14077,VERTEDERO BUENAVISTA,"2,054,942,055","-10,382,114,473",10000,JALISCO
1026,24007,BASURERO MUNICIPAL,"23,778,897","-100,722,367",3900,SAN LUIS POTOSI
1027,24015,TIRADERO MUNICIPAL,"2,313,924,664","-101,103",750,SAN LUIS POTOSI
1030,24020,RELLENO SANITARIO INTERMUNICPAL,"23,722","-100,595",75000,SAN LUIS POTOSI
1034,24033,TIRADERO MUNICIPAL,"23,337","-101,719",5000,SAN LUIS POTOSI
1035,24032,RELLENO SANITARIO SAN JUANICO,"22,307","-100,931",430000,NUEVO LEON
1038,14086,VERTEDERO MUNICIPAL,"1,991,449,965","-10,374,282,397",0,JALISCO
1039,25003,SITIO DE DISPOSICION FINAL BASURON MUNICIPAL,"2,540,808,333","-1,075,390,833",2000,SINALOA
1045,24022,RELLENO SANITARIO,"22,783","-101,076",62500,SAN LUIS POTOSI
1067,24002,TIRADERO MUNICIPAL,"221,343,775","-996,276,711",15000,SAN LUIS POTOSI
1068,24003,RELLENO SANITARIO PALMIRA,"2,165,329,201","-9,897,609,027",40000,SAN LUIS POTOSI
1069,24011,RELLENO SANITARIO INTERMUNICIPAL,"2,203,656,347","-9,999,155,636",10000,SAN LUIS POTOSI
1070,24012,RELLENO SANITARIO PALMIRA,"2,165,329,201","-9,897,609,027",40000,SAN LUIS POTOSI
1071,24013,RELLENO SANITARIO CHANTOL,"22,066","-99,075",80000,SAN LUIS POTOSI
1072,24014,MAHUAJCO (PARTE DE ARRIBA),"2,153,679,042","-9,893,243,137","15020,82",SAN LUIS POTOSI
1073,24019,LAGUNILLAS-ARROYO SECO KM 12,"215,555,089","-9,959,483,907",30000,SAN LUIS POTOSI
1074,24023,RELLENO SANITARIO,"2,187,225,887","-9,958,701,295",10000,SAN LUIS POTOSI
1075,24026,BASURERO MUNICIPAL,"2,164,737,784","-9,886,246,763",2500,SAN LUIS POTOSI
1081,14088,RELLENO SANITARIO REGIONAL DE TECOLOTLAN,"2,014,407,647","-10,407,949,729",10710,JALISCO
1083,25018,SITIO DE DISPOSICION FINAL PROMOTORA AMBIENTAL DE NAVOLATO SA DE CV,"248,153,499,999,999","-107,727,461,109,999",300000,SINALOA
1084,14090,VERTEDERO MUNICIPAL DEL MUNICIPIO TENAMAXTLAN,"2,019,492,771","-10,414,945,311",11,JALISCO
1085,25002,BATAMOTOS,"25,400,442","-108,081,767",0,SINALOA
1086,25002,"SITIO DE DISPOSICION FINAL PLAYA COLORADA 	","253,069,722,199,999","-1,082,994,444",0,SINALOA
1087,25002,SITIO DE DISPOSICION FINAL GUSTAVO DIAZ ORDAZ (CAMPO PLATA),"252,613,888,899,999","-1,080,918,056",0,SINALOA
1088,25002,ESTACION ACATITA,"253,257,079,999,999","-108,036,855",0,SINALOA
1089,25002,SITIO DE DISPOSICION FINAL BASURON COSTA AZUL,"2,510,960,872","-10,813,658,572",0,SINALOA
1090,25002,SITIO DE DISPOSICION FINAL LEOPOLDO SANCHEZ CELIS (GATO DE LARA),"25,135,380,556","-10,805,353,611",0,SINALOA
1091,25002,SITIO DE DISPOSICION FINAL BASURON LA REFORMA,"250,704,722,199,999","-1,080,370,833",0,SINALOA
1092,25002,SITIO DE DISPOSICION FINAL PALMITAS,"2,513,688,368","-10,795,154,269",0,SINALOA
1093,25002,SITIO DE DISPOSICION FINAL CHINITOS,"2,508,613,889","-1,078,950,833",0,SINALOA
1094,25001,SITIO DE DISPOSICION FINAL PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,"2,598,393,323","-10,902,698,709",500000,SINALOA
1095,14052,VERTEDERO MUNICIPAL DE JUCHITLAN,"2,009,605,319","-10,406,027,852",2000,JALISCO
1096,25011,SITIO DE DISPOSICION FINAL PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,"2,552,038,286","-10,853,878,821",0,SINALOA
1097,25007,SITIO DE DISPOSICION FINAL EL MOCHIQUE,"2,670,990,833","-1,083,644,528",0,SINALOA
1098,14113,RELLENO SANITARIO SIMAR,"1,963,245,724","-10,390,057,219",20000,JALISCO
1099,12066,BASURERO MUNICIPAL DE TLAPA DE COMONFORT,"1,751,936,667","-9,860,483,333",20000,GUERRERO
1100,25009,SITIO DE DISPOSICION FINAL BASURON MUNICIPAL,"228,777,222,199,999","-10,578,125",0,SINALOA
1101,25009,BASURON LA CONCHA,"225,405,939,999,999","-105,475,074",0,SINALOA
1102,12005,BASURERO MUNICIPAL DE ALPOYECA,"1,768,993,611","-9,851,685",150,GUERRERO
1103,12005,BASURERO DE SAN JOSE BUENAVISTA,"17,686,483","-9,853,575",100,GUERRERO
1104,12005,BASURERO DE IXCATEOPAN,"17,635,567","-9,851,335",180,GUERRERO
1105,12005,BASURERO DE TECOYO,"17,605,117","-98,493,917",200,GUERRERO
1106,25017,SITIO DE DISPOSICION FINAL CAMINO A CABRERA DE INZUNZA KILOMETRO 8,"2,585,176,389","-108,230,408,299,999",20000,SINALOA
1107,25017,SITIO DE DISPOSICION FINAL OCORONI,"259,468,555,599,999","-1,083,877",0,SINALOA
1108,25017,ESTACION NARANJO,"25,892,778","-108,458,333",0,SINALOA
1109,25017,SITIO DE DISPOSICION FINAL AFUERAS EJIDO TETAMECHE VIEJO,"25,771,875","-1,085,678,028",0,SINALOA
1110,25017,SITIO DE DISPOSICION FINAL RUIZ CORTINES NUMERO TRES,"257,191,055,599,999","-108,677,358,299,999",0,SINALOA
1111,25017,SITIO DE DISPOSICION FINAL MAQUIPO,"256,772,555,599,999","-1,082,890,194",0,SINALOA
1112,25017,BACUBIRITO,"25,820,737","-107,906,896",0,SINALOA
1113,25017,CASAS NUEVAS-CUBIRI DE LA MAQUINA,"25,802,166","-108,291,541",0,SINALOA
1116,14114,VERTEDERO MUNICIPAL,"2,041,942,169","-10,372,070,508",500,JALISCO
1118,25008,SITIO DE DISPOSICION FINAL RELLENO SANITARIO,"23,875,936,111","-10,682,381,389",90000,SINALOA
1119,14119,"VERTEDERO MUNICIPAL, ZACOALCO DE TORRES","2,018,444,574","-10,355,943,697",55000,JALISCO
1121,14122,RELLENO SANITARIO SIMAR,"1,963,245,724","-10,390,057,219",20000,JALISCO
1124,14011,RELLENO SANITARIO REGIONAL DE TECOLOTLAN,"2,014,407,647","-10,407,949,729",10710,JALISCO
1126,14017,RELLENO SANITARIO DEL MUNICIPIO DE AYUTLA,"2,009,342,203","-1,043,538,334",15000,JALISCO
1127,27004,RELLENO SANITARIO DEL MUNICIPIO DEL CENTRO,"1,781,148","-9,299,329",208860,TABASCO
1128,27011,BASURERO MUNICIPAL DE JONUTA,"1,814,159,431","-9,217,406,629",5000,TABASCO
1134,12047,BASURA MUNICIPAL PUERTO DE LA MARCELA,"18,530,388,889","-99,873,555,556",1120,GUERRERO
1135,17003,BASURERO MUNICIPAL CAMPO LA ZACATERA,"1,852,772,778","-9,875,583,333",0,MORELOS
1142,12043,BASURERO MUNICIPAL COLONIA SAN MARTIN,"171,845","-98,404,777,778",29528,GUERRERO
1181,12063,BASURERO MUNICIPAL DE TLACOAPA,"17,246,625","-9,874,740,333",200,GUERRERO
1182,12078,BARRANCA DE LA PALMA,"1,714,201,389","-9,842,024,167",1000,GUERRERO
1190,17004,RELLENO SANITARIO LA PERSEVERANCIA,"1,878,476,715","-989,166,181",35000,MORELOS
1191,17018,RELLENO SANITARIO LA PERSEVERANCIA,"1,878,476,715","-989,166,181",35000,MORELOS
1201,25010,SITIO DE DISPOSICION FINAL BASURON MUNICIPAL,"2,647,208,333","-108,580,222,199,999",0,SINALOA
1202,25010,SITIO DE DISPOSICION FINAL TIRADERO A CIELO ABIERTO SINDICATURA DE MOCHICAHUI,"259,355","-108,936,819,439,999",0,SINALOA
1203,25010,SITIO DE DISPOSICION FINAL BASURON SAN BLAS,"260,792,499,999,999","-1,087,345,833",0,SINALOA
1204,25010,SITIO DE DISPOSICION FINAL TIRADERO A CIELO ABIERTO SINDICATURA CHARAY,"259,719,444,439,999","-10,884,523,333",0,SINALOA
1205,25010,SITIO DE DISPOSICION FINAL TIRADERO A CIELO ABIERTO SINDICATURA DE CHINOBAMPO,"2,637,630,833","-1,083,535,833",0,SINALOA
1206,25010,SITIO DE DISPOSICION FINAL TIRADERO A CIELO ABIERTO TEHUECO,"2,629,438,889","-10,873,775",0,SINALOA
1207,25010,SITIO DE DISPOSICION FINAL TIRADERO A CIELO ABIERTO TETAROBA,"2,639,197,222","-10,849,070,833",0,SINALOA
1211,17008,RELLENO SANITARIO EMILIANO ZAPATA,"1,881,866,667","-99,166",0,MORELOS
1222,24037,RELLENO SANITARIO MUNICIPAL,"2,124,425","-987,213,667",7000,SAN LUIS POTOSI
1224,4011,BASURERO PUBLICO MUNICIPAL,"1,819,129,405","-9,101,649,996",2000,CAMPECHE
1226,17032,RELLENO SANITARIO LA PERSEVERANCIA,"1,878,476,715","-989,166,181",35000,MORELOS
1228,4010,BASURERO MUNICIPAL XPUJIL,"1,847,714,996","-8,940,853,832",10000,CAMPECHE
1229,4010,BASURERO ZOH-LAGUNA,"1,861,847,699","-8,941,420,644",0,CAMPECHE
1232,24039,BASURERO MUNICIPAL,"215,569,606","-988,376,617",20000,SAN LUIS POTOSI
1234,4009,BASURERO PUBLICO MUNICIPAL DE ESCARCEGA,"1,869,760,778","-9,074,171,568",40000,CAMPECHE
1235,28008,BASURERO MUNICIPAL,"23,733,241","-98,737,772",2000,TAMAULIPAS
1236,8014,TIRADERO MUNICIPAL,"26,733,335","-105,129,824",0,CHIHUAHUA
1237,8021,RELLENO SANITARIO INTERMUNICIPAL,"28,296,887","-105,401,892",110000,CHIHUAHUA
1238,8033,BASURERO MUNICIPAL,"27,065,238","-106,163,187",0,CHIHUAHUA
1239,8033,BASURERO EL PICHAGUE,"26,997,857","-106,064,607",0,CHIHUAHUA
1240,8040,BASURERO MUNICIPAL,"29,216,823","-108,133,736",10000,CHIHUAHUA
1241,24038,BASURERO MUNICIPAL TAMPACAN,"214,393,564","-987,374,478",5000,SAN LUIS POTOSI
1261,8040,BASURERO EJIDO EL LARGO,"2,967,236","-10,828,273",10000,CHIHUAHUA
1262,8040,BASURERO NICOLAS BRAVO,"293,302","-10,794,235",10000,CHIHUAHUA
1263,8040,BASURERO LAS VARAS,"2,947,895","-10,801,824",10000,CHIHUAHUA
1264,8050,RELLENO SANITARIO,"30,483,387","-107,858,358",0,CHIHUAHUA
1270,15004,MANTENIMIENTO Y SERVICIOS AMBIENTALES S.A. DE C.V.,"19,323,864","-99,773,841","67288,63",MEXICO
1272,15018,TIRADERO DE CALIMAYA,"19,168,593","-99,625,435",14935,MEXICO
1276,15045,SITIO DE DISPOSICION FINAL LAS MANZANAS JILOTEPEC,"19,968,467","-99,574,703",2500,MEXICO
1277,15052,SITIO DE DISPOSICION FINAL DE RESIDUOS SOLIDOS NO PELIGROSOS TENANGO DEL VALLE,"19,088,055","-99,626,111",39266,MEXICO
1278,15073,RED RECOLECTOR SA. DE CV.,"19,167,215","-99,586,588",20104,NS
1280,15079,EL CUERVO,"20,009,005","-99,488,121",5000,ESTADO DE MEXICO
1282,15085,RELLENO SANITARIO SAN JUAN DEL RIO S.A DE .CV,"2,041,129,167","-1,000,314,306",0,QUERETARO
1283,15088,SITIO DE DISPOSICION FINAL DE RESIDUOS SOLIDOS NO PELIGROSOS TENANGO DEL VALLE,"19,088,055","-99,626,111",39266,MEXICO
1301,1001,RELLENO SANITARIO DE SAN NICOLAS,"2,196,569,444","-1,022,136,667",99099,AGUASCALIENTES
1303,1003,RELLENO SANITARIO DE SAN NICOLAS,"2,196,569,444","-1,022,136,667",99099,AGUASCALIENTES
1304,1004,RELLENO SANITARIO DE SAN NICOLAS,"2,196,569,444","-1,022,136,667",99099,AGUASCALIENTES
1305,1005,RELLENO SANITARIO DE SAN NICOLAS,"2,196,569,444","-1,022,136,667",99099,AGUASCALIENTES
1306,1008,RELLENO SANITARIO DE SAN NICOLAS,"2,196,569,444","-1,022,136,667",99099,AGUASCALIENTES
1307,1006,RELLENO SANITARIO DE SAN NICOLAS,"2,196,569,444","-1,022,136,667",99099,AGUASCALIENTES
1308,1007,RELLENO SANITARIO DE SAN NICOLAS,"2,196,569,444","-1,022,136,667",99099,AGUASCALIENTES
1309,1009,RELLENO SANITARIO DE SAN NICOLAS,"2,196,569,444","-1,022,136,667",99099,AGUASCALIENTES
1310,1010,RELLENO SANITARIO DE SAN NICOLAS,"2,196,569,444","-1,022,136,667",99099,AGUASCALIENTES
1313,1011,RELLENO SANITARIO DE SAN NICOLAS,"2,196,569,444","-1,022,136,667",99099,AGUASCALIENTES
1315,10002,DEPOSITO MUNICIPAL (BASURERO) DE CANELAS,"2,512,885,848","-10,653,846,074",0,DURANGO
1317,12024,BASURERO MUNICIPAL,"1,775,131,389","-9,864,154,444",2500,GUERRERO
1318,1002,RELLENO SANITARIO DE SAN NICOLAS,"2,196,569,444","-1,022,136,667",99099,AGUASCALIENTES
1319,15123,RELLENO SANITARIO A CIELO ABIERTO SAN SEBASTIAN,"1,890,287","-100,291,135",17000,MEXICO
1320,15117,TIRADERO MUNICIPAL ZACUALPAN,"18,736,256","-99,767,613",0,MEXICO
1321,8009,RELLENO SANITARIO SAN JUANITO,"27,991,502","-107,615,323",1750,CHIHUAHUA
1322,8009,RELLENO SANITARIO BOCOYNA,"27,860,113","-107,585,116",375,CHIHUAHUA
1323,8009,RELLENO SANITARIO SISOGUICHI,"27,780,869","-107,507,416",375,CHIHUAHUA
1324,8009,RELLENO SANITARIO CREEL,"27,779,203","-107,653,612",1750,CHIHUAHUA
1325,4004,RELLENO SANITARIO MUNICIPIO DE CHAMPOTON,"1,927,161,859","-9,069,838,146",3000,CAMPECHE
1333,15043,TIRADERO DEL MUNICIPIO DE XALATLACO,"19,157,368","-99,415,251",30000,ESTADO DE MEXICO
1341,8009,CIENEGA,"2,785,842","-107,786,134",375,CHIHUAHUA
1342,8013,RELLENO SANITARIO CASAS GRANDES,"30,420,358","-10,795,989",5000,CHIHUAHUA
1343,4007,BASURERO MUNICIPAL DE JONUTA,"1,814,159,431","-9,217,406,629",5000,TABASCO
1346,4006,BASURERO MUNICIPAL,"1,971,316,384","-8,985,537,208","208672,87",CAMPECHE
1347,28043,RELLENO SANITARIO LA REGION CAÑERA,"22,661,735","-98,984,427",0,TAMAULIPAS
1348,15115,GRUPO CONTADERO S.A. DE C.V.,"194,291,733","-9,948,349",50000,MEXICO
1349,4005,BASURERO MUNICIPAL,"20,170,537","-90,182,764",150000,CAMPECHE
1350,15113,BASURERO MUNICIPAL VILLA GUERRERO,"18,924,636","-99,642,867",500,ESTADO DE MEXICO
1351,15097,RELLENO SANITARIO,"18,899,711","-99,945,388","11018,7",MEXICO
1353,2002,RELLENO SANITARIO EJIDO BENITO JUAREZ KILOMETRO 20 CARRETERA A SAN FELIPE,"32,470,302","-115,415,064",0,BAJA CALIFORNIA
1354,2002,RELLENO SANITARIO SAN FELIPE,"31,038","-1,149,024,167",0,BAJA CALIFORNIA
1355,2002,RELLENO SANITARIO PROMOTORA AMBIENTAL DE LA LAGUNA SOCIEDAD ANONIMA DE CAPITAL VARIABLE,"3,238,333,333","-1,153,511,111",0,BAJA CALIFORNIA
1357,14004,RELLENO SANITARIO MUNICIPAL AMACUECA JALISCO,"1,998,881,851","-10,362,712,875",40500,JALISCO
1360,14010,POTRERO EL MADROÑO PARAGE LA CUMBRE,"2,019,812","-1,036,909",7600,JALISCO
1361,8035,BASURERO DE JANOS,"30,897,628","-108,190,492",750,CHIHUAHUA
1362,8046,BASURERO MUNICIPAL,"26,664,827","-107,675,709",600,CHIHUAHUA
1366,8053,RELLENO SANITARIO PRAXEDIS,"31,311,875","-106,014,009","3640,8",CHIHUAHUA
1367,8053,RELLENO SANITARIO COLONIA ESPERANZA,"3,129,657,742","-10,596,485,729","2072,52",CHIHUAHUA
1368,8053,RELLENO SANITARIO EL PORVENIR,"3,122,517","-10,587,964","3891,38",CHIHUAHUA
1369,6005,RELLENO SANITARIO METROPOLITANO DE COLIMA,"19,296,616","-103,807,052",0,COLIMA
1387,14019,VERTEDERO MUNICIPAL DE BOLAÑOS,"218,555,533","-10,378,401,825",2500,JALISCO
1389,14025,RELLENO SANITARIO MUNICIPAL SOYATEPEC,"2,205,902,271","-10,327,921,516","70215,56",JALISCO
1390,14029,VERTEDERO MUNICIPAL DE CUQUIO,"209,628","-1,030,633,194","639,7",JALISCO
1392,14040,TIRADERO CIELO ABIERTO HOSTOTIPAQUILLO,"210,853,416","-104,074","3719,66",JALISCO
1393,14055,BASURERO MUNICIPAL,"2,089,725,704","-10,393,359,952",200000,JALISCO
1401,8001,RELLENO SANITARIO MUNICIPAL,"30,610,363","-106,562,387","9208,92",CHIHUAHUA
1402,14041,VERTEDERO MUNICIPAL DEL MUNICIPIO DE HUEJUCAR,"2,234,404,806","-10,320,188,566",9240,JALISCO
1421,18013,RELLENO SANITARIO SAN PEDRO LAGUNILLAS,"2,125,055,833","-1,047,408,917",0,NAYARIT
1422,18013,AMADO NERVO,"210,843,916,669,999","-10,475,030,833",0,NAYARIT
1423,8003,BASURERO VALLE DE ALLENDE,"26,917,456","-105,399,263",1200,CHIHUAHUA
1424,6001,RELLENO SANITARIO METROPOLITANO DE TECOMAN,"18,933,785","-103,827,715",0,COLIMA
1426,14108,SISTEMA INTERMUNICIPAL DE MANEJO DE RESIDUOS SOLIDOS SIMAR,"1,954,042,944","-10,335,252,527",15000,JALISCO
1427,8007,BASURERO MUNICIPAL,"26,974,695","-106,357,828",0,CHIHUAHUA
1428,8008,BASURERO OFICIAL,"27,019,457","-107,750,886",3000,CHIHUAHUA
1429,6004,RELLENO SANITARIO METROPOLITANO DE COLIMA,"19,296,616","-103,807,052",0,COLIMA
1430,8017,BASURERO MUNICIPAL EJIDO TASCATE DEL AGUILA,"2,842,204","-106,728,747",80000,CHIHUAHUA
1431,8017,BASURERO SECCIONAL,"28,753,341","-106,895,032",0,CHIHUAHUA
1432,8018,BASURERO MUNICIPAL CUSIHUIRIACHI,"28,228,294","-106,820,713",0,CHIHUAHUA
1433,8023,BASURERO MUNICIPAL,"30,113,511","-107,594,975",15000,CHIHUAHUA
1434,8034,BASURERO MUNICIPAL,"29,676,766","-107,728,462",150,CHIHUAHUA
1435,8034,BASURERO IGNACIO ALLENDE,"29,598,283","-107,733,526",0,CHIHUAHUA
1436,8034,BASURERO COLONIA CASTILLOS,"29,533,659","-107,720,212",0,CHIHUAHUA
1437,8034,BASURERO ABRAHAM GONZALES - FRANCISCO I MADERO,"29,738,108","-107,806,515",0,CHIHUAHUA
1440,8044,BASURERO MUNICIPAL,"26,780,487","-105,578,719",3000,CHIHUAHUA
1441,8011,ZONA ALTA VISTA,"277,059,634","-10,519,887,553",5000,CHIHUAHUA
1442,8012,BASURERO MUNICIPAL,"27,926,155","-107,064,771",2500,CHIHUAHUA
1443,8037,RELLENO SANITARIO,"31,555,229","-106,482,986",0,CHIHUAHUA
1447,8057,BASURERO MUNICIPAL,"2,790,939,356","-10,671,078,758",3600,CHIHUAHUA
1448,8060,BASURERO MUNICIPAL,"26,828,347","-105,796,088",1000,CHIHUAHUA
1450,8067,SITIO DE DISPOCISION FINAL DE RESIDUOS SOLIDOS DEL MUNICIPIO DE VALLE DE ZARAGOZA,"27,479,893","-105,819,174",39200,CHIHUAHUA
1454,17019,BASURERO MUNICIPAL CERRO DEL HORNO,"1,857,466,364","-9,884,714,262",30000,MORELOS
1455,6003,RELLENO SANITARIO METROPOLITANO DE COLIMA,"19,296,616","-103,807,052",0,COLIMA
1472,14123,VERTEDERO SAN LUIS DEL AGUA CALIENTE,"203,674","-102,818,719",25000,JALISCO
1473,10009,GUANACEVI,"2,592,378,765","-10,592,839,754",0,DURANGO
1474,17033,RELLENO SANITARIO LA PERSEVERANCIA,"1,878,476,715","-989,166,181",35000,MORELOS
1477,10011,BASURERO MUNICIPAL INDE,"2,591,158,041","-1,052,110,489",0,DURANGO
1481,10004,BASURERO MUNICIPAL DE CUENCAME,"2,492,870,997","-10,370,817,268",4000,DURANGO
1482,10004,BASURERO VELARDEÑA,"250,725","-10,376,041,667",0,DURANGO
1484,10010,BASURERO MUNICIPAL DE VILLA HIDALGO,"2,625,988,741","-10,489,226,018",0,DURANGO
1487,6010,RELLENO SANITARIO METROPOLITANO DE COLIMA,"19,296,616","-103,807,052",0,COLIMA
1501,8038,RELLENO SANITARIO INTERMUNICIPAL,"28,296,887","-105,401,892",110000,CHIHUAHUA
1502,29008,RELLENO SANITARIO BENITO JUAREZ,"19,374,725","-9,789,744,444",75000,TLAXCALA
1503,29010,RELLENO SANITARIO TONSIL,"19,332,125","-9,828,806,667",680000,TLAXCALA
1506,14118,"COMUNIDAD EL ORGANO, MUNICIPIO DE YAHUALICA DE GONZALEZ GALLO","2,114,883,067","-10,291,542,478",30000,JALISCO
1509,25012,SITIO DE DISPOSICION FINAL BASURON DE MAZATLAN,"232,164,682,099,999","-10,636,130,571",360000,SINALOA
1521,12036,BASURERO MUNICIPAL LOS NANCHES,"16,733","-98,477,305,556",3000,GUERRERO
1525,4003,RELLENO SANITARIO PASA,"18,693,102","-91,679,558",50000,CAMPECHE
1526,10015,TIRADERO A CIELO ABIERTO DE NAZAS,"2,524,036,105","-10,407,824,242",0,DURANGO
1527,6006,RELLENO SANITARIO METROPOLITANO DE TECOMAN,"18,933,785","-103,827,715",0,COLIMA
1529,10017,RELLENO SANITARIO LAS NIEVES,"26,409,613","-105,410,634",1600,DURANGO
1530,14116,RELLENO SANITARIO VILLA HIDALGO,"2,158,433,007","-10,257,985,198","8798,89",JALISCO
1532,10018,BASURERO MUNICIPAL,"2,595,959,876","-10,535,091,739",0,DURANGO
1533,10018,BASURERO CAMINO AL SALTO,"2,593,604,037","-10,535,166,373",0,DURANGO
